ID,Name,Type,Rarity,Drop Category,Character Category,LB,LB+,Ability,PvP+,Ink
4390,Kaido - Anxious Youngster,STR,5,Normal,Rare Recruit,,,,,
4391,Dragon & Ivankov & Kuma,DEX,6,Anniversary Sugo,Legend,,,,,
4392,Ginny,DEX,6,Kizuna,Legend,,,,,
4393,Sabo & Koala - Aces Leading the Revolution,Dual,6+,Normal,Legend,,,,,
4394,Nami - Wave-Riding Navigator,STR,6,Normal,Legend,,,,,
4395,Yamato & Otama - A Shared Happy Moment,PSY,6,Normal,Legend,,,,,
4396,Perona - Shining Smile Under Blue Skies,PSY,5,Normal,Rare Recruit,,,,,
4397,Ulti - Sunny Disposition,STR,5,Normal,Rare Recruit,,,,,
4400,Carrot - Diving into the Wonderland with a Floatie,QCK,5,PvP,Rare Recruit,,,,,
4401,Portgas D. Ace - Whitebeard's New Son,STR,6,Treasure Map,Legend,,,,,
4402,Marshall D. Teach - Incoming News,STR,5,Treasure Map,Rare Recruit,,,,,
4404,Marco - Incoming News,STR,5,Treasure Map,Rare Recruit,,,,,
4405,Mr. 0 & Miss All Sunday - Shadows Lurking in the Desert,Dual,6,Kizuna,Legend,,,,,
4406,Donquixote Doflamingo - Grinning for the New Warlord,STR,5,Kizuna,Rare Recruit,,,,,
4407,Alvida & Coby,DEX,5,Support,Rare Recruit,,,,,
4408,Mihawk & Perona - Luck-Formed Mysterious Relationship,Dual,6+,Normal,Legend,,,,,
4409,Monkey D. Garp - Break Into God Valley,DEX,6,Normal,Legend,,,,,
4410,St. Figarland Garling,INT,6,Normal,Legend,,,,,
4411,Emporio Ivankov - Slave Waiting for the Chance,INT,5,Normal,Rare Recruit,,,,,
4412,Kuma & Ginny,DEX,5,Normal,Rare Recruit,,,,,
4415,Alpha,INT,5,PvP,Rare Recruit,,,,,
4418,Boa Hancock from ONE PIECE magazine - User of the Rumble-Rumble Fruit,QCK,6,Anniversary Sugo,Legend,,,,,
4419,Sabo - Core-Crushing Dragon Claw,DEX,6,Treasure Map,Legend,,,,,
4420,Koala - Tears of Relief,DEX,5,Treasure Map,Rare Recruit,,,,,
4421,Hack - Shocking News,DEX,5,Treasure Map,Rare Recruit,,,,,
4422,Bonney Pirates,STR,6,Kizuna,Legend,,,,,
4423,Dr. Vegapunk - Tearful Procedure,STR,5,Kizuna,Rare Recruit,,,,,
4424,Borsalino - Emissary of the Highest Authorities,DEX,6+,PvP,Legend,,,,,
4425,Franky - Beam Against the Godhead,QCK,6,Normal,Legend,,,,,
4426,Brook - Freezing Chill of the Dead,PSY,6,Normal,Legend,,,,,
4427,"Dr. Vegapunk ""Lilith the Evil"" - Unexpected Danger",QCK,5,Normal,Rare Recruit,,,,,
4428,"Dr. Vegapunk ""Atlas the Violent"" - Leaving the Frontlines",PSY,5,Normal,Rare Recruit,,,,,
4431,Jinbe - Path-Clearing Fish-Man Karate,PSY,6,PvP,Legend,,,,,
4432,Monkey D. Luffy - Rampage in the Future City,QCK,6,Super Sugo,Legend,,,,,
4433,Bartholomew Kuma - Daughter-Protecting Hero,STR,6,Normal,Legend,,,,,
4434,Jewelry Bonney - With Love and Gratitude,STR,5,Normal,Rare Recruit,,,,,
4435,Sanji - Love That Surpasses Light,QCK,5,Normal,Rare Recruit,,,,,
4436,Dorry & Broggy - Landing on Egghead,Dual,6,Kizuna,Legend,,,,,
4437,Kashii - Crewmate of the Giant Pirate Crew,QCK,5,Kizuna,Rare Recruit,,,,,
4438,Oimo - Crewmate of the Giant Pirate Crew,QCK,5,Support,Rare Recruit,,,,,
4439,Nami & Usopp - Unexpected Aid During the Incident,Dual,6+,Normal,Legend,,,,,
4441,"St. Shepherd Ju Peter - Godhead of Agriculture of the Five Elders, the Highest Authority of the World Government",DEX,6,Super Sugo,Legend,,,,,
4443,"St. Ethanbaron V. Nusjuro - Godhead of Finance of the Five Elders, the Highest Authority of the World Government",PSY,6,Super Sugo,Legend,,,,,
4444,Hound,PSY,5,Normal,Rare Recruit,,,,,
4445,Urban,DEX,5,Normal,Rare Recruit,,,,,
4446,Pomsky,INT,5,Normal,Rare Recruit,,,,,
4449,S-Snake - Mesmerizing Wink,QCK,6,PvP,Legend,,,,,
4451,"St. Topman Warcury - Godhead of Justice of the Five Elders, the Highest Authority of the World Government",QCK,6,Super Sugo,Legend,,,,,
4453,"St. Marcus Mars - Godhead of Environment of the Five Elders, the Highest Authority of the World Government",STR,6,Super Sugo,Legend,,,,,
4454,Tosa,INT,5,Normal,Rare Recruit,,,,,
4455,Guillotine,PSY,5,Normal,Rare Recruit,,,,,
4456,Vasco Shot - Unleashed Blaze on Pirate Island,INT,6,Kizuna,Legend,,,,,
4457,Avalo Pizarro - Island-Man Stopping the Destruction,INT,5,Kizuna,Rare Recruit,,,,,
4458,Blackbeard - Absolute Almighty Powers,Dual,6+,Normal,Legend,,,,,
4459,Catarina Devon - Crescent Moon Hunter Appearing Before the Five Elders,INT,6,Normal,Legend,,,,,
4460,Van Ogre - Supersonic Appearing Before the Five Elders,INT,6,Normal,Legend,,,,,
4461,Caribou - Lifelong Wish,QCK,5,Normal,Rare Recruit,,,,,
4462,Kuzan - Chocolat Town Intruder,INT,5,Normal,Rare Recruit,,,,,
4465,Shanks: Moon Knight Emperor - Happy Scary Halloween!,INT,6+,Normal,Legend,,,,,
4466,San Juan Wolf - Awakening Great Battleship,INT,6,PvP,Legend,,,,,
4469,Zoro VS Lucci - Battling Swords and Hand Pistols,VS,6,Anniversary Sugo,Legend,,,,,
4470,Sanji - Kicking the Highest Authority,STR,5,Normal,Rare Recruit,,,,,
4471,Jinbe - Escaping with the Swordsman,INT,5,Normal,Rare Recruit,,,,,
4472,Donquixote Pirates,QCK,6,Kizuna,Legend,,,,,
4473,Corazon - Revealing His Objectives,QCK,5,Kizuna,Rare Recruit,,,,,
4474,Bellamy - The Last Brawl,QCK,5,Support,Rare Recruit,,,,,
4475,Luffy & Law - Miraculous Worst Generation,Dual,6+,Normal,Legend,,,,,
4476,Yamato & Momonosuke - Unwavering Beliefs,Dual,6,Anniversary Sugo,Legend,,,,,
4477,Kaido & Big Mom - Roaring Emperors of Destruction,Dual,6,Anniversary Sugo,Legend,,,,,
4478,King - Unleashing Tension,DEX,5,Normal,Rare Recruit,,,,,
4479,Charlotte Perospero - Payback for the Right Arm,INT,5,Normal,Rare Recruit,,,,,
4482,Master Caesar Clown - Scientist Wreathed in Toxic Gas,DEX,6,PvP,Legend,,,,,
4483,Sanji & Reiju - Loved Ones Left by Their Mother,Dual,6,Treasure Map,Legend,,,,,
4484,Vinsmoke Ichiji - Evil Warriors Led by Garuda,STR,5,Treasure Map,Rare Recruit,,,,,
4485,Vinsmoke Niji - Evil Warriors Led by Garuda,QCK,5,Treasure Map,Rare Recruit,,,,,
4486,Vinsmoke Yonji - Evil Warriors Led by Garuda,DEX,5,Treasure Map,Rare Recruit,,,,,
4487,"Dr. Vegapunk ""Atlas the Violent"" - Entrusted Satellite Engaging",STR,6,Kizuna,Legend,,,,,
4488,"Dr. Vegapunk ""Lilith the Evil"" - Solution-Calculating Satellite",STR,5,Kizuna,Rare Recruit,,,,,
4489,Shirahoshi & Mansherry - Happily Savored Christmas Cake,Dual,6+,Normal,Legend,,,,,
4490,Luffy & Bonney,INT,6,Super Sugo,Legend,,,,,
4491,St. Jaygarcia Saturn - Summoning Highest Authority,STR,6,Super Sugo,Legend,,,,,
4492,Bartholomew Kuma - Weak-Willed Pacifist,INT,6,Super Sugo,Legend,,,,,
4493,Emet,INT,6,Normal,Legend,,,,,
4494,Dorry - Friend-Protecting Dual Shields,INT,5,Normal,Rare Recruit,,,,,
4495,Broggy - Friend-Protecting Dual Shields,INT,5,Normal,Rare Recruit,,,,,
4498,Stussy - Carrying Out the Final Job,STR,6,PvP,Legend,,,,,
4499,Dr. Vegapunk - Unmeasurable Good and Evil of the Past,STR,6,Treasure Map,Legend,,,,,
4500,Clou D. Clover - Erased Histories,STR,5,Treasure Map,Rare Recruit,,,,,
4501,Caesar Clown - Laughing at Slaughter,STR,5,Treasure Map,Rare Recruit,,,,,
4502,Drake & Apoo - Reluctant Cooperation,Dual,6,Kizuna,Legend,,,,,
4503,Basil Hawkins - Playtime with the Misfortunate One,DEX,5,Kizuna,Rare Recruit,,,,,
4504,Guernica & Maha & Joseph,DEX,5,Support,Rare Recruit,,,,,
4505,Kaido - Devastating Dragon Twister,DEX,6+,Normal,Legend,,,,,
4506,Hancock & Sandersonia & Marigold - Alluring Snake Princess and her Sisters,Dual,6,Normal,Legend,,,,,
4507,Nami & Vivi - Sunlight Glistening Dancers,Dual,6,Normal,Legend,,,,,
4508,Tashigi - Enemy-Identifying Eyes of Justice,QCK,5,Normal,Rare Recruit,,,,,
4509,Perona - Hollow with a Will,PSY,5,Normal,Rare Recruit,,,,,
4512,Kujaku - Discipline-Woman of SWORD,PSY,6,PvP,Legend,,,,,
4515,Rebecca - Hilltop Embrace,QCK,6,Treasure Map,Legend,,,,,
4516,Viola - An Officer's Responsibility,QCK,5,Treasure Map,Rare Recruit,,,,,
4517,Mansherry - Gratefully-Accepted Healing Power,QCK,5,Treasure Map,Rare Recruit,,,,,
4518,Shinobu & Otama - Alluring Kunoichi Master and Apprentice,STR,6,Kizuna,Legend,,,,,
4519,Yamato - Enjoyable Time at the Festival,STR,5,Kizuna,Rare Recruit,,,,,
4520,Ulti & Page One - Overwhelming Ancient Zoan Threat,Dual,6+,Normal,Legend,,,,,
4521,Garp & Coby - Combined Fists of Mentor and Protege,Dual,6,Anniversary Sugo,Legend,,,,,
4522,Blackbeard & Kuzan - Common Interests,Dual,6,Anniversary Sugo,Legend,,,,,
4523,Hibari - Sniper of SWORD,DEX,6,Normal,Legend,,,,,
4524,Helmeppo - Falling Back to Protect Them,DEX,5,Normal,Rare Recruit,,,,,
4525,Doll - Navy HQ Vice Admirals Vanguard,DEX,5,Normal,Rare Recruit,,,,,
4528,Prince Grus - Battleship-Protecting Prince of SWORD,DEX,6,PvP,Legend,,,,,
4529,Zoro VS St. Nusjuro - Clashing Blades,VS,6,Anniversary Sugo,Legend,,,,,
4530,Jinbe - Hurried Rendezvous,DEX,5,Normal,Rare Recruit,,,,,
4531,Nami - Ordering the Helmsman,DEX,5,Normal,Rare Recruit,,,,,
4532,Doc Q & Strongheart,QCK,6,Kizuna,Legend,,,,,
4533,Jesus Burgess - Hurled Boulder,INT,5,Kizuna,Rare Recruit,,,,,
4534,Van Ogre - Stepping into a World of Ice,QCK,5,Support,Rare Recruit,,,,,
4535,Smoker - Seafaring Blower Bike,QCK,6+,Normal,Legend,,,,,
4536,Usopp & Dorry,DEX,6,Normal,Legend,,,,,
4537,Luffy & Broggy,STR,6,Normal,Legend,,,,,
4538,Oimo - Party on the Ship,STR,5,Normal,Rare Recruit,,,,,
4539,Kashii - Party on the Ship,DEX,5,Normal,Rare Recruit,,,,,
4543,Kaku - Haki-Coated Giraffe,INT,6,PvP,Legend,,,,,
5014,Monkey D. Luffy - To Become a True Kung Fu Master,DEX,6,Normal,Legend,,,,,
5016,Lucci: Beastman - Absolute Prevention of Evil,QCK,6+,Normal,Legend,,,,,
5019,Roronoa Zoro - Three-Sword Style Swordsman in Chainmail,STR,5,Limited RR,Rare Recruit,,,,,
5020,Sanji - First Class Cook in Shining Armor,QCK,5,Limited RR,Rare Recruit,,,,,
5022,Sabo - Straw Hat Luffy's Ally,DEX,6,Normal,Legend,,,,,
5026,Whitebeard - Voiceless Rage,QCK,6,Normal,Legend,,,,,
5030,Nefeltari Vivi - A Vow in the Great Age of Pirates: Pirate Queen,DEX,5,Limited RR,Rare Recruit,,,,,
5032,Portgas D. Ace - A Vow in the Great Age of Pirates: High Seas' Pirate,STR,5,Limited RR,Rare Recruit,,,,,
5037,Wanda: Kingsbird - Welcoming the Saviors,PSY,5,Support,Rare Recruit,,,,,
5038,Sanji & Pudding - Royal Matrimony,Dual,5,Limited RR,Rare Recruit,,,,,
5047,Charlotte Pudding - Devilish White Swimsuit,QCK,5,Limited RR,Rare Recruit,,,,,
5049,Sakazuki - Admirals in a Fleeting Moment of Calm,QCK,5,Limited RR,Rare Recruit,,,,,
5051,Kuzan - Admirals in a Fleeting Moment of Calm,INT,5,Limited RR,Rare Recruit,,,,,
5053,Sengoku - Fatherly Buddha,PSY,5,Support,Rare Recruit,,,,,
5061,Kuzan - Uncompromised Determination and Justice,QCK,6,PvP,Legend,,,,,
5062,Nico Robin - Umbrella Under a Shower of Stars,INT,6+,Normal,Legend,,,,,
5063,Whitebeard - End of the Long Journey,QCK,6+,Normal,Legend,,,,,
5066,Makino - Proprietor of a Relaxed Tavern,PSY,5,Rayleigh Shop,Rare Recruit,,,,,
5068,Sakazuki - Uncompromised Determination and Justice,STR,6,PvP,Legend,,,,,
