Check,ID,Name,Type,Rarity
[ ],1876,Rebecca - Corrida Coliseum D-Block The Undefeated Woman,DEX,4
[ ],1877,Rebecca - Future of the Former Dressrosa Royal Family,DEX,5
[ ],1878,Bartolomeo - Captain of the Barto Club Pirates,PSY,4
[ ],1879,Man-Eating Bartolomeo - Captain of the Barto Club Pirates,PSY,5
[ ],1880,"Hody Jones - Rampaging ""Holy Warrior""",INT,6+
[ ],1881,Hawk Eyes Mihawk - Black Blade: Night,INT,6+
[ ],1882,Silvers Rayleigh - Old Man Watching Over the New Age,DEX,5
[ ],1883,Dark King Rayleigh - Old Man Watching Over the New Age,DEX,6
[ ],1884,Nico Robin - Accomplice of the Revolution,INT,4
[ ],1885,Nico Robin - Slicing Winds Captor,INT,5
[ ],1886,Gladius - Guardian of the Third Step,QCK,4
[ ],1887,Gladius - Blast to Capture Slicing Winds,QCK,5
[ ],1888,Cavendish - White Night,PSY,4
[ ],1889,Cavendish - White Christmas Knight,PSY,5
[ ],1890,Perona - Ruins of the Muggy Kingdom,STR,3
[ ],1891,Ghost Princess Perona - Ruins of the Muggy Kingdom,STR,4
[ ],1892,Dracule Mihawk - Ruins of the Muggy Kingdom,PSY,3
[ ],1893,Hawk Eyes Mihawk - Ruins of the Muggy Kingdom,PSY,4
[ ],1894,Urouge - Supernova from the Sky,QCK,4
[ ],1895,"""Mad Monk"" Urouge - Supernova from the Sky",QCK,5
[ ],1896,Eneru - Skypiea's One and Only Kami,STR,4
[ ],1897,Kami Eneru - Skypiea's One and Only Kami,STR,5
[ ],1898,Killer: Neo - Kid Pirates,QCK,4
[ ],1899,Massacre Soldier Killer: Neo - Kid Pirates,QCK,5
[ ],1900,Roronoa Zoro - Liberators of Dressrosa,QCK,4
[ ],1901,Pica - Dressrosa King's Family,INT,4
[ ],1902,Pica - Top Donquixote Family Officer,INT,5
[ ],1903,Senor Pink - Dressrosa King's Family,QCK,4
[ ],1904,Senor Pink - Watchdog of the Underworld,QCK,5
[ ],1905,Sugar - Dressrosa King's Family,PSY,4
[ ],1906,Sugar - Donquixote Family's Key Figure,PSY,5
[ ],1907,Trebol - Dressrosa King's Family,STR,4
[ ],1908,Trebol - Special Officer's Guardian,STR,5
[ ],1909,Donquixote Doflamingo - Current King of Dressrosa,DEX,5
[ ],1910,Heavenly Demon Doflamingo - Ruler of the Birdcage,DEX,6
[ ],1911,Urouge - Destructive Temptations,INT,4
[ ],1912,Urouge - Mercy of 108 Temptations,INT,5
[ ],1913,Nefeltari Vivi - Long-Sleeved Kimono Beauty,DEX,4
[ ],1914,Nefeltari Vivi - Comfortably Elegant Dignitary,DEX,5
[ ],1915,Monkey D. Luffy - Enemy of the Gods,QCK,4
[ ],1916,Monkey D. Luffy: Gear Four - Enemy of the Gods,QCK,5
[ ],1917,Vinsmoke Reiju - Germa Resurrection Plan,STR,3
[ ],1918,Vinsmoke Reiju - Germa Resurrection Plan: Masterpiece,STR,4
[ ],1919,Vinsmoke Sanji - Germa Resurrection Plan,INT,3
[ ],1920,Vinsmoke Sanji - Germa Resurrection Plan: Failure,INT,4
[ ],1921,Zoro the Pirate Hunter - Straw Hat Pirates: Born Again,DEX,6+
[ ],1922,"Trafalgar Law - People of the ""D""",QCK,6+
[ ],1923,Free Global Slot,,
[ ],1924,Free Global Slot,,
[ ],1925,Coby - Supply Ship Officer,INT,4
[ ],1926,Coby - Navy HQ Captain,INT,5
[ ],1927,Sir Crocodile - After the Dream of Utopia,STR,6+
[ ],1928,Man-Eating Bartolomeo - Straw Hat Pirate Fleet: Sons' Cups,QCK,6+
[ ],1929,"Eneru: Neo - 200,000,000 Volt Amaru",DEX,4
[ ],1930,"Eneru, Lightning Incarnate: Neo - 200,000,000 Volt Amaru",DEX,5
[ ],1931,Boa Sandersonia - Runaway Slave,QCK,4
[ ],1932,Boa Marigold - Runaway Slave,PSY,4
[ ],1933,Boa Hancock - Runaway Slave,DEX,4
[ ],1934,Franky - Straw Hat Pirates' Secret Weapon,QCK,5
[ ],1935,Franky - Super Weapon from a Future Land,QCK,6
[ ],1936,Marshall D. Teach - The Darkness that Challenges the Sun,INT,4
[ ],1937,Blackbeard - The Darkness that Challenges the Sun,INT,5
[ ],1938,Thatch - Dual-Wielding Swordsman Clutching Darkness,DEX,4
[ ],1939,Twin-Blade Thatch - Soul Mourned by Flame,DEX,5
[ ],1940,Portgas D. Ace - Flame for a Fallen Soul,STR,4
[ ],1941,Fire Fist Ace - Flame for a Fallen Soul,STR,5
[ ],1942,Senor Pink - Free Swimmer,STR,4
[ ],1943,Senor Pink - Real Man's Fight,STR,5
[ ],1944,Pedro - Mokomo Dukedom,PSY,4
[ ],1945,Treetop Pedro - Mokomo Dukedom,PSY,5
[ ],1946,Vander Decken IX - Deep-Sea Pirate,INT,3
[ ],1947,Vander Decken IX - To My Beloved Princess,INT,4
[ ],1948,Wadatsumi - Crewmember of the Flying Pirates,PSY,3
[ ],1949,"Wadatsumi, the Giant Monk - Crewmember of the Flying Pirates",PSY,4
[ ],1950,Nico Robin - Successor to the Will of Ohara,PSY,5
[ ],1951,Nico Robin - Void Century Archaeologist,PSY,6
[ ],1952,Koala - Be My Valentine,INT,4
[ ],1953,Koala - You're My Valentine,INT,5
[ ],1954,Nami - Be My Valentine,QCK,4
[ ],1955,Nami - You're My Valentine,QCK,5
[ ],1956,Carrot - Be My Valentine,STR,4
[ ],1957,Carrot - You're My Valentine,STR,5
[ ],1958,Shirahoshi - Be My Valentine,DEX,4
[ ],1959,Shirahoshi - You're My Valentine,DEX,5
[ ],1960,Sanji - Hollow Groom,PSY,4
[ ],1961,Sanji - Until Death Do Us Part,PSY,5
[ ],1962,Pudding - False Bride,INT,4
[ ],1963,Pudding - Until Death Do Us Part,INT,5
[ ],1964,Oars - Reborn Legend,QCK,3
[ ],1965,Devil Oars - Reborn Legend,QCK,4
[ ],1966,Doctor Hogback - Zombie Artist,PSY,4
[ ],1967,Boa Hancock - Be My Valentine,STR,4
[ ],1968,Boa Hancock - You're My Valentine,STR,5
[ ],1969,Miss Valentine - Be My Valentine,DEX,4
[ ],1970,Miss Valentine - You're My Valentine,DEX,5
[ ],1971,Sabo - Bitter Refinement,DEX,4
[ ],1972,Sabo - Sweet Dignity,DEX,5
[ ],1973,Basil Hawkins - Stoic Fortune Teller,STR,4
[ ],1974,Basil Hawkins the Magician - Practitioner of Curses,STR,5
[ ],1975,X Drake: Neo - Drake Pirates,QCK,4
[ ],1976,Red Flag X Drake: Neo - Drake Pirates,QCK,5
[ ],1977,Silvers Rayleigh - Master of Haki,DEX,4
[ ],1978,Dark King Rayleigh - Master of Haki,DEX,5
[ ],1979,Capone Bege - Supernova,STR,3
[ ],1980,Capone Gang Bege - Supernova,STR,4
[ ],1981,Jewelry Bonney - Supernova,QCK,3
[ ],1982,Big Eater Jewelry Bonney - Supernova,QCK,4
[ ],1983,Smoker & Tashigi - Straw Hat Pursuer,Dual,4
[ ],1984,Luffy & Ace - Battlefield Reunion,Dual,5
[ ],1985,Luffy & Ace - High Seas' Pirate,Dual,6
[ ],1986,Marco - Protector of His Will,STR,4
[ ],1987,Marco the Phoenix - Protector of His Will,STR,5
[ ],1988,Little Oars Jr. - Breaking Through the Barricade,PSY,4
[ ],1989,"""Charging!"" Little Oars Jr. - Breaking Through the Barricade",PSY,5
[ ],1990,Monkey D. Garp - Steadfast Vice Admiral,QCK,4
[ ],1991,Garp the Fist - Suffering Hero,QCK,5
[ ],1992,Coby - Vigilance Stretched Thin,QCK,4
[ ],1993,Petty Officer Coby - The Decision to Fight,QCK,5
[ ],1994,"Marco - Whitebeard's ""Son""",DEX,3
[ ],1995,"Marco the Phoenix - Whitebeard's ""Son""",DEX,4
[ ],1996,"Vista - Whitebeard's ""Son""",STR,3
[ ],1997,"Flower Sword Vista - Whitebeard's ""Son""",STR,4
[ ],1998,Sanji - Elite Straw Hat Pirates,PSY,4
[ ],1999,Roronoa Zoro - Elite Straw Hat Pirates,DEX,4
[ ],2000,Sanji & Zoro - Peerless Straw Hat Pirates,Dual,5
[ ],2001,Trafalgar Law - Former Warlord of the Sea,PSY,6+
[ ],2002,Senor Pink - Donquixote Family Fighter Brigade,QCK,4
[ ],2003,Donquixote Doflamingo - Donquixote Family Boss,STR,4
[ ],2004,Heavenly Demon Doflamingo - Donquixote Family Boss,STR,5
[ ],2005,Sugar - Donquixote Family Special Powers Team,PSY,4
[ ],2006,Shanks - Emperor Who Rewards Courage,INT,5
[ ],2007,Red-Haired Shanks - Emperor Who Will Change the World's Fate,INT,6
[ ],2008,Bartholomew Kuma - Warlord Who Crushes Hope,INT,4
[ ],2009,Bartholomew Kuma - The Promised Tyrant,INT,5
[ ],2010,Monet - Woman Who Attacks the Weak,INT,4
[ ],2011,Monet - Snow Woman Who Challenges a Wild Beast,INT,5
[ ],2012,Jewelry Bonney - New World Challenger,STR,4
[ ],2013,Big Eater Jewelry Bonney - Captive Supernova,STR,5
[ ],2014,Rob Lucci - Dark Justice-Abiding Beast,INT,4
[ ],2015,Rob Lucci - Dark Justice-Upholding Weapon,INT,5
[ ],2016,Diamante: Neo - Flapping Flag Man,PSY,4
[ ],2017,Diamante: Neo - Top Donquixote Family Officer,PSY,5
[ ],2018,Shanks - Pirate with a Straw Hat,DEX,3
[ ],2019,Red-Haired Shanks - Pirate with a Straw Hat,DEX,4
[ ],2020,Makino,PSY,3
[ ],2021,Makino - Tavern Proprietor,PSY,4
[ ],2022,Akainu - Fateful Struggle to the Death,INT,5
[ ],2023,Sakazuki - Fateful Struggle to the Death,INT,6
[ ],2024,Aokiji - Fateful Struggle to the Death,PSY,5
[ ],2025,Kuzan - Fateful Struggle to the Death,PSY,6
[ ],2026,Hina - Prison that Prevents Rescue,PSY,4
[ ],2027,Black Cage Hina - Prison that Prevents Rescue,PSY,5
[ ],2028,Sengoku - One Who Leads the Way to Victory,QCK,4
[ ],2029,Buddha Sengoku - One Who Leads the Way to Victory,QCK,5
[ ],2030,Brannew - Information for Justice,INT,4
[ ],2031,Brannew - Arguing Against Absolute Justice,INT,5
[ ],2032,Monkey D. Luffy - I Can't Eat Any More,PSY,4
[ ],2033,Monkey D. Luffy - Gear Four: Tankman,PSY,5
[ ],2034,Borsalino - Navy HQ Powerhouse,PSY,6+
[ ],2035,Buggy the Genius Jester,INT,6+
[ ],2036,Mr. Store,INT,4
[ ],2037,Jesus Burgess - Blackbeard Pirates,INT,5
[ ],2038,Boa Hancock - Beautiful Snake Princess,QCK,4
[ ],2039,"""Empress"" Boa Hancock - Beautiful Snake Princess",QCK,5
[ ],2040,Edward Newgate - Memories from Before the Great Era of Piracy,STR,4
[ ],2041,"""Whitebeard"" Edward Newgate - Memories from Before the Great Era of Piracy",STR,5
[ ],2042,Kizaru - Admirals in a Fleeting Moment of Calm,INT,4
[ ],2043,Borsalino - Admirals in a Fleeting Moment of Calm,INT,5
[ ],2044,Ben Beckman - Harbor Town Pirate,PSY,4
[ ],2045,Lucky Roux - Harbor Town Pirate,DEX,4
[ ],2046,Yasopp - Harbor Town Pirate,STR,4
[ ],2047,Koala - Corruption-Hunting Revolutionary,QCK,4
[ ],2048,Koala - Corruption-Exposing Revolutionary,QCK,5
[ ],2049,Gecko Moria - Nightmare of Shadows,INT,4
[ ],2050,Gecko Moria - Undead Army Leader,INT,5
[ ],2051,Pica - Stone-Assimilation Man,QCK,3
[ ],2052,Pica - Stone Giant,QCK,4
[ ],2053,Shark-Slicer Bastille,INT,4
[ ],2054,Headcracker Doll,STR,3
[ ],2055,Kuween,PSY,3
[ ],2056,Vinsmoke Ichiji - Germa Resurrection Plan: Masterpiece,INT,4
[ ],2057,Vinsmoke Niji - Germa Resurrection Plan: Masterpiece,DEX,4
[ ],2058,Vinsmoke Yonji - Germa Resurrection Plan: Masterpiece,QCK,4
[ ],2059,Ben Beckman - Light-Stopping Gun Barrel,STR,4
[ ],2060,Ben Beckman - Light-Threatening Gun Barrel,STR,5
[ ],2061,Scratchmen Apoo - Light-Shaking Sound,STR,4
[ ],2062,"""Roar of the Sea"" Scratchmen Apoo - Light-Shaking Sound",STR,5
[ ],2063,Kizaru - Lightspeed Chaser,DEX,4
[ ],2064,Kizaru - Turbulent Flash,DEX,5
[ ],2065,Charlotte Pudding,PSY,4
[ ],2066,Knight of the Sea Jinbe - Straw Hat Luffy's Conspirator,INT,6+
[ ],2067,Tashigi - Smoker's Right Hand,PSY,4
[ ],2068,Tashigi - Haki-Wielding Swordswoman,PSY,5
[ ],2069,Boa Hancock: Neo - Kuja Pirates Captain,INT,4
[ ],2070,Empress Boa Hancock: Neo - Kuja Pirates Captain,INT,5
[ ],2071,ChoBro,INT,4
[ ],2072,Sweets Country ChoBro,INT,5
[ ],2073,Monkey D. Luffy - Gum-Gum Power's Potential,QCK,5
[ ],2074,Straw Hat Luffy - Gum-Gum Power's Potential,QCK,6
[ ],2075,Nami - Navigator Mapping the World,DEX,5
[ ],2076,Nami - Cat Burglar Conning the World,DEX,6
[ ],2077,Carrot - Rabbit in the Forest of Sweets,PSY,4
[ ],2078,Carrot - Cute Rabbit in the Forest of Sweets,PSY,5
[ ],2079,Brook - Whole Cake Chateau Intruder,STR,4
[ ],2080,Soul King Brook - Whole Cake Chateau Intruder,STR,5
[ ],2081,Pedro - Soul King's Ally,QCK,4
[ ],2082,Pedro - Soul King's Friend,QCK,5
[ ],2083,Vinsmoke Reiju - Celebrate the Long Cruise,QCK,4
[ ],2084,Vinsmoke Reiju - Celebrate the Exciting Cruise,QCK,5
[ ],2085,Sanji - Celebrate the Long Cruise,DEX,4
[ ],2086,Sanji - Celebrate the Exciting Cruise,DEX,5
[ ],2087,Monkey D. Luffy - Let's Go to the Pirate Festival!,STR,4
[ ],2088,Sanji - Let's Go to the Pirate Festival!,INT,4
[ ],2089,Nami - Let's Go to the Pirate Festival!,PSY,4
[ ],2090,Franky - Let's Go to the Pirate Festival!,DEX,4
[ ],2091,Usopp - Let's Go to the Pirate Festival!,QCK,4
[ ],2092,Roronoa Zoro - Let's Go to the Pirate Festival!,PSY,4
[ ],2093,Tony Tony Chopper - Let's Go to the Pirate Festival!,STR,4
[ ],2094,Brook - Let's Go to the Pirate Festival!,DEX,4
[ ],2095,Nico Robin - Let's Go to the Pirate Festival!,INT,4
[ ],2096,Roronoa Zoro - Swordsman Cutting Through the New World,QCK,4
[ ],2097,Roronoa Zoro - Master Swordsman Felling the New World,QCK,5
[ ],2098,"""Gold Emperor"" Gild Tesoro",QCK,5
[ ],2099,Golden Tesoro,QCK,6
[ ],2100,Dice - VIP Room Dealer,STR,4
[ ],2101,Dice - Golden Armor,STR,5
[ ],2102,Baccarat - VIP Room Concierge,INT,4
[ ],2103,Baccarat - Golden Armor,INT,5
[ ],2104,Mr. Tanaka - Casino Security Guard,DEX,4
[ ],2105,Mr. Tanaka - Golden Armor,DEX,5
[ ],2106,"""Thief-Girl"" Carina",PSY,4
[ ],2107,Phantom Thief Carina,PSY,5
[ ],2108,Charlotte Linlin,STR,4
[ ],2109,"Charlotte Linlin - Great Pirate ""Big Mom""",STR,5
[ ],2110,Eustass Kid - Emperor-Seeking Worst Generation,DEX,4
[ ],2111,Eustass Kid - Red-Hair-Seeking Worst Generation,DEX,5
[ ],2112,Charlotte Katakuri,STR,5
[ ],2113,Charlotte Katakuri - Big Mom Pirates Sweet 3,STR,6
[ ],2114,Charlotte Brulee,PSY,4
[ ],2115,Charlotte Brulee - Big Mom Pirates,PSY,5
[ ],2116,Charlotte Amande,INT,4
[ ],2117,Charlotte Amande - Big Mom Pirates,INT,5
[ ],2118,Bobbin,QCK,4
[ ],2119,Bobbin - Big Mom Pirates,QCK,5
[ ],2120,Charlotte Oven,DEX,4
[ ],2121,Charlotte Oven - Big Mom Pirates,DEX,5
[ ],2122,Neptune - Great Knight of the Sea,INT,4
[ ],2123,"King Neptune, The Sea God - Great Knight of the Sea",INT,5
[ ],2124,Trebol - The Heavenly Demon's Strategist,PSY,4
[ ],2125,Jesus Burgess - Brawny Power-User-Hunting Captain,QCK,4
[ ],2126,"Donquixote Doflamingo - ""Joker""",STR,5+
[ ],2127,Charlotte Brulee - Brulee's Forces,INT,4
[ ],2128,Randolph - Brulee's Forces,DEX,4
[ ],2129,Aristocroc - Brulee's Forces,STR,3
[ ],2130,Diesel - Brulee's Forces,QCK,3
[ ],2131,Emporio Ivankov - New Kama: A New Human,PSY,4
[ ],2132,Emporio Ivankov - God of Queens,PSY,5
[ ],2133,Jozu - Sand-Proof Diamond,DEX,4
[ ],2134,Diamond Jozu - Sandstorm-Resistant Diamond,DEX,5
[ ],2135,Mr. 1 - The Blade that Creates Utopia,QCK,4
[ ],2136,Sir Crocodile - Thirst-Inducing Escapee,INT,4
[ ],2137,Sir Crocodile - Thirst-Inducing Pirate,INT,5
[ ],2138,"""Garuda"" Vinsmoke Judge - Science Military Germa 66",INT,6+
[ ],2139,"""Poison Pink"" Vinsmoke Reiju - Science Military Germa 66",PSY,5+
[ ],2140,"""Sparking Red"" Vinsmoke Ichiji - Science Military Germa 66",QCK,5+
[ ],2141,"""Electric Blue"" Vinsmoke Niji - Science Military Germa 66",DEX,5+
[ ],2142,"""Winch Green"" Vinsmoke Yonji - Science Military Germa 66",STR,5+
[ ],2143,Mr. Diamante,DEX,3
[ ],2144,Mr. Diamante - Victory-Hindering Enemy,DEX,4
[ ],2145,Rebecca - Beautiful Gladiator Wishing for Power,STR,3
[ ],2146,"Rebecca - ""The Princess Who Never Was"" Aiming for Victory",STR,4
[ ],2147,Vinsmoke Sanji - Germa Kingdom's Sacrifice,PSY,5
[ ],2148,Vinsmoke Sanji - Germa Kingdom's Savior,PSY,6
[ ],2149,Zeff - Baratie Owner,STR,4
[ ],2150,Zeff - The Ferocious Fighting Cooks' Caretaker,STR,5
[ ],2151,Charlotte Pudding - Deceitful Tears,QCK,4
[ ],2152,Charlotte Pudding - Wicked Woman,QCK,5
[ ],2153,Baron Tamago - Gentlemanly Knight,DEX,4
[ ],2154,Baron Tamago - Pedro's Arch-Rival,DEX,5
[ ],2155,Pekoms - Former Mokomo Dukedom Resident,INT,4
[ ],2156,Pekoms - Returning Home,INT,5
[ ],2157,Charlotte Cracker,DEX,4
[ ],2158,Thousand-Armed Cracker,DEX,5
[ ],2159,Magellan - Judgment of Hell,DEX,6+
[ ],2160,Donquixote Doflamingo - Pirate Warlord of the Sea,QCK,4
[ ],2161,Donquixote Doflamingo - Strongman of the Paramount War,QCK,5
[ ],2162,Charlotte Opera,STR,4
[ ],2163,Charlotte Opera - Big Mom Pirates,STR,5
[ ],2164,Baby 5 - Crush on Sai,QCK,3
[ ],2165,Baby 5 - Proposal from Sai,QCK,4
[ ],2166,Sai - Man Who Fights Baby 5,DEX,3
[ ],2167,Sai - Don Who Makes a Vow to Baby 5,DEX,4
[ ],2168,Dogstorm - Mokomo Dukedom's Greatest Warrior,INT,4
[ ],2169,Dogstorm: King of the Day - Mokomo Dukedom's Greatest Warrior,INT,5
[ ],2170,Shishilian - Mokomo Dukedom's Dogstorm Musketeers Captain,DEX,4
[ ],2171,Full-Power Shishilian - Mokomo Dukedom's Dogstorm Musketeers Captain,DEX,5
[ ],2172,Shirahoshi - Midsummer Mermaid,PSY,4
[ ],2173,Shirahoshi - Deep Sea Mermaid,PSY,5
[ ],2174,Jack,QCK,4
[ ],2175,Jack the Drought,QCK,5
[ ],2176,The Cat Viper,QCK,3
[ ],2177,The Cat Viper - Guardian of the Whale Forest,QCK,4
[ ],2178,Roddy - Whale Forest Guardian,STR,3
[ ],2179,BB - Whale Forest Guardian,STR,3
[ ],2180,Whitebeard & Marco - Paramount War Frontline,Dual,5
[ ],2181,Whitebeard & Marco - Paramount War Fierce Battle,Dual,6
[ ],2182,Boa Hancock - Marineford at War: Pirate Empress,INT,4
[ ],2183,Boa Hancock - Marineford in Chaos: Pirate Empress,INT,5
[ ],2184,Dracule Mihawk - Marineford at War: Master Swordsman,PSY,4
[ ],2185,Hawk Eyes Mihawk - Marineford in Chaos: Master Swordsman,PSY,5
[ ],2186,Kizaru - Marineford at War: Admiral,PSY,4
[ ],2187,Borsalino - Marineford in Chaos: Admiral,PSY,5
[ ],2188,Strawberry - Marineford at War: Vice Admiral,INT,4
[ ],2189,Strawberry - Marineford in Chaos: Vice Admiral,INT,5
[ ],2190,Rebecca - Lively Summer Girl,INT,4
[ ],2191,Rebecca - Beach Sunflowers,INT,5
[ ],2192,Bartholomew Kuma - Incomplete Human Weapon,PSY,4
[ ],2193,Bartholomew Kuma - Justice-Defying Human Weapon,PSY,5
[ ],2194,Vinsmoke Reiju - Thirteen-Year Reunion,INT,4
[ ],2195,Cora - Law's Sympathizer,DEX,6+
[ ],2196,Blackbeard - Warlord of the Sea,INT,4
[ ],2197,Blackbeard - Former Warlord of the Sea,INT,5
[ ],2198,Killer - Linchpin of the Alliance,INT,4
[ ],2199,Massacre Soldier Killer - Linchpin of the Alliance,INT,5
[ ],2200,Shiki - Plan to Tear the World Asunder,QCK,5
[ ],2201,Shiki - Legendary Pirate,QCK,6
[ ],2202,Dr. Indigo - Plan to Tear the World Asunder,DEX,4
[ ],2203,Dr. Indigo - Legendary Pirate's Associate,DEX,5
[ ],2204,Commander Scarlet - Plan to Tear the World Asunder,INT,4
[ ],2205,Commander Scarlet - Legendary Pirate's Associate,INT,5
[ ],2206,Monkey D. Luffy - Natural Enemy of Skypiea's One and Only Kami,DEX,4
[ ],2207,Monkey D. Luffy - Song of the Island,DEX,5
[ ],2208,Ganfor - Guide of Skypiea,INT,4
[ ],2209,Ganfor - Return to Grace,INT,5
[ ],2210,Eneru - Divine Providence of Skypiea,PSY,4
[ ],2211,Kami Eneru - Divine Providence of Skypiea,PSY,5
[ ],2212,Charlotte Pudding - Summer Sweets,STR,4
[ ],2213,Charlotte Pudding - Devilish Swimsuit,STR,5
[ ],2214,Vinsmoke Reiju - Poison Pink on Vacation,PSY,4
[ ],2215,Vinsmoke Reiju - Lady Enjoying the Tropics,PSY,5
[ ],2216,Conis - Angel Relaxing on the Beach,DEX,4
[ ],2217,Conis - Angel Frolicking in the Water,DEX,5
[ ],2218,Duke Dogstorm,STR,3
[ ],2219,Duke Dogstorm - Mokomo Dukedom,STR,4
[ ],2220,Miyagi,INT,3
[ ],2221,Tristan,PSY,3
[ ],2222,Fighter - Guardians,STR,3
[ ],2223,Scout - Guardians,QCK,3
[ ],2224,Eletroop - Guardians,DEX,3
[ ],2225,Tactician - Musketeers,INT,3
[ ],2226,Elite - Musketeers,PSY,3
[ ],2227,Gifters,DEX,3
[ ],2228,Pleasures,STR,3
[ ],2229,"Capone ""Gang"" Bege - Big Mom Pirate Family Member",INT,4
[ ],2230,Sheepshead,QCK,3
[ ],2231,Jack - Emperor Kaido's Right-Hand Man,STR,4
[ ],2232,Kami Eneru - Ascent to the Endless Varse,QCK,6+
[ ],2233,Charlotte Linlin - Queen of Totto Land,STR,5
[ ],2234,Big Mom - Emperor,STR,6
[ ],2235,Soul King Brook - Promise to a Friend,DEX,5
[ ],2236,Soul King Brook - Soul's Special Live Performance,DEX,6
[ ],2237,Charlotte Smoothie,STR,4
[ ],2238,General Smoothie - Big Mom Pirates,STR,5
[ ],2239,Charlotte Perospero,DEX,4
[ ],2240,Perospero - Eldest Son of the Charlotte Family,DEX,5
[ ],2241,Charlotte Cracker - Knight of Biscuits,QCK,4
[ ],2242,General Cracker - Big Mom Pirates,QCK,5
[ ],2243,Charlotte Daifuku,QCK,4
[ ],2244,Daifuku - Third Son of the Charlotte Family,QCK,5
[ ],2245,Sanji - Secret Son of the Vinsmoke Family,INT,6+
[ ],2246,Nefeltari Vivi - Vivi's Adventure,QCK,4
[ ],2247,Nefeltari Vivi - Princess Coming of Age,QCK,5
[ ],2248,Charlotte Daifuku - Big Mom Pirates,DEX,4
[ ],2249,Charlotte Daifuku - Puff-Puff Fruit Lampman,DEX,5
[ ],2250,Monkey D. Garp - Pirate King's Arch-Nemesis,PSY,5
[ ],2251,Garp the Fist - Pirate King's Arch-Nemesis,PSY,6
[ ],2252,Pound,PSY,3
[ ],2253,Pound - Father of Lola and Chiffon,PSY,4
[ ],2254,Kingbaum,DEX,4
[ ],2255,Homies,PSY,3
[ ],2256,Dracule Mihawk - Master Swordsman,DEX,5
[ ],2257,Portgas D. Ace - Spade Pirates,QCK,5
[ ],2258,Higuma - Wanted Man,STR,5
[ ],2259,Higuma - Leader of the Mountain Bandits,STR,5+
[ ],2260,Shanks - Toast to the New Era,DEX,4
[ ],2261,Red-Haired Shanks - Toast to the New Era,DEX,5
[ ],2262,Free Global Slot,,
[ ],2263,Free Global Slot,,
[ ],2264,Jinbe - Sun Pirates Captain,DEX,5
[ ],2265,Knight of the Sea Jinbe - Sun Pirates Captain,DEX,6
[ ],2266,Aladdin - Sun Pirates Former Ship Doctor,STR,4
[ ],2267,Aladdin - Sun Pirates First Mate,STR,5
[ ],2268,Charlotte Praline,DEX,4
[ ],2269,Charlotte Praline - 21st Daughter of the Charlotte Family,DEX,5
[ ],2270,Wadatsumi - Sea Spirit,STR,4
[ ],2271,"Wadatsumi, the Giant Monk - Sea Spirit",STR,5
[ ],2272,Hatchan - Fish-Man District Ruffian,PSY,4
[ ],2273,Hatchan - Opening of the Feast,PSY,5
[ ],2274,Camie - Mermaid Cafe Waitress,PSY,4
[ ],2275,Camie - Straw Hat Pirate Sympathizer,PSY,5
[ ],2276,Buggy - Warlord of the Sea,INT,3
[ ],2277,Buggy the Genius Jester - Warlord of the Sea,INT,4
[ ],2278,Mohji & Richie - Buggy's Delivery Lion Tamer,PSY,3
[ ],2279,Cabaji - Buggy's Delivery Acrobat,STR,3
[ ],2280,Vinsmoke Judge - King of Germa,DEX,4
[ ],2281,"""Garuda"" Vinsmoke Judge - King of Germa",DEX,5
[ ],2282,Sengoku - Navy HQ Admiral,PSY,4
[ ],2283,Buddha Sengoku - Navy HQ Admiral,PSY,5
[ ],2284,Hody Jones - The Hatred in the Fish-Man District,STR,4
[ ],2285,Hody Jones - A Monster Born from His Environment,STR,5
[ ],2286,Vinsmoke Judge - Head of the Vinsmoke Family,STR,4
[ ],2287,Vinsmoke Judge - Germa 66 Generalissimo,STR,5
[ ],2288,Baron Tamago - Knight of the Big Mom Pirates,PSY,3
[ ],2289,Viscount Hiyoko - Knight of the Big Mom Pirates,PSY,4
[ ],2290,Count Niwatori - Knight of the Big Mom Pirates,PSY,5
[ ],2291,Vivi - Little Witch: Midnight Halloween Parade,PSY,4
[ ],2292,Vivi - Princess Witch: Midnight Halloween Parade,PSY,5
[ ],2293,Katakuri - Big Frankenstein: Midnight Halloween Parade,DEX,4
[ ],2294,Katakuri - Greedy Frankenstein: Midnight Halloween Parade,DEX,5
[ ],2295,Moria - Shadowy Lantern: Midnight Halloween Parade,STR,5
[ ],2296,Rayleigh - Demon Lord: Midnight Halloween Parade,DEX,5
[ ],2297,Perona - Ghost Nurse: Midnight Halloween Parade,PSY,5
[ ],2298,Hancock - Sexy Bat: Midnight Halloween Parade,INT,4
[ ],2299,Hancock - Love-Love Bat: Midnight Halloween Parade,INT,5
[ ],2300,Franky - Cyborg Built to Realize the Dreams of Every Man,QCK,6+
[ ],2301,"Capone ""Gang"" Bege - Big Mom Pirate Family Member: Fighter ""Rook""",INT,5
[ ],2302,"Capone ""Gang"" Bege - Collaborator in the Emperor Assassination Plan",INT,6
[ ],2303,Charlotte Chiffon - Bege's Wife,PSY,4
[ ],2304,Charlotte Chiffon - Collaborator in the Emperor Assassination Plan,PSY,5
[ ],2305,Gastino - Gangster,DEX,4
[ ],2306,Gastino - Collaborator in the Emperor Assassination Plan,DEX,5
[ ],2307,"""Phantom Gun"" Vito - Firetank Pirates",DEX,4
